[('5', '-11')] => [('4', '-10')] : 0.35
[('6', '-9')] => [('6', '-11')] : 0.43
[('5', '-12')] => [('4', '-11')] : 0.3
[('8', '-11')] => [('9', '-10')] : 0.29
[('5', '-12')] => [('6', '-12')] : 0.39
[('2', '-5')] => [('2', '-3')] : 0.32
[('2', '-5')] => [('3', '-6')] : 0.3
[('4', '-12')] => [('5', '-13')] : 0.3
[('8', '-14')] => [('6', '-15')] : 0.66
[('7', '-14')] => [('5', '-15')] : 0.39
[('4', '-13')] => [('5', '-13')] : 0.38
[('4', '-9')] => [('4', '-10')] : 0.52
[('8', '-11')] => [('5', '-13')] : 0.25
[('3', '-10')] => [('3', '-9')] : 0.58
[('5', '-14')] => [('8', '-11')] : 0.26
[('3', '-12')] => [('2', '-8')] : 0.33
[('3', '-12')] => [('3', '-10')] : 0.53
[('9', '-12')] => [('8', '-14')] : 0.47
[('4', '-17')] => [('4', '-16')] : 0.38
[('7', '-15')] => [('8', '-14')] : 0.34
[('2', '-11')] => [('2', '-9')] : 0.55
[('5', '-10')] => [('3', '-9')] : 0.37
[('3', '-7')] => [('3', '-10')] : 0.36
[('5', '-17')] => [('6', '-16')] : 0.33
[('4', '-12')] => [('3', '-12')] : 0.47
[('8', '-9')] => [('4', '-10')] : 0.26
[('7', '-15')] => [('4', '-14')] : 0.26
[('4', '-16')] => [('4', '-17')] : 0.36
[('7', '-10')] => [('6', '-12')] : 0.26
[('2', '-10')] => [('2', '-12')] : 0.35
[('5', '-8')] => [('6', '-8')] : 0.56
[('2', '-15')] => [('2', '-14')] : 0.52
[('9', '-7')] => [('9', '-8')] : 0.49
[('9', '-11')] => [('6', '-13')] : 0.4
[('8', '-13')] => [('6', '-14')] : 0.33
[('4', '-13')] => [('3', '-11')] : 0.55
[('6', '-19')] => [('5', '-18')] : 0.64
[('4', '-7')] => [('5', '-8')] : 0.67
[('6', '-13')] => [('6', '-12')] : 0.39
[('4', '-14')] => [('3', '-10')] : 0.25
[('7', '-15')] => [('7', '-14')] : 0.58
[('7', '-11')] => [('8', '-10')] : 0.41
[('9', '-9')] => [('9', '-8')] : 0.42
[('9', '-4')] => [('9', '-5')] : 0.73
[('2', '-15')] => [('2', '-13')] : 0.49
[('7', '-15')] => [('5', '-16')] : 0.31
[('4', '-15')] => [('5', '-16')] : 0.51
[('5', '-14')] => [('5', '-13')] : 0.34
[('2', '-10')] => [('2', '-9')] : 0.68
[('4', '-11')] => [('3', '-10')] : 0.52
[('8', '-10')] => [('8', '-9')] : 0.46
[('5', '-12')] => [('6', '-11')] : 0.42
[('3', '-12')] => [('2', '-10')] : 0.55
[('2', '-14')] => [('2', '-13')] : 0.72
[('3', '-11')] => [('2', '-10')] : 0.42
[('8', '-10')] => [('4', '-13')] : 0.26
[('2', '-15')] => [('3', '-16')] : 0.5
[('7', '-13')] => [('8', '-11')] : 0.37
[('7', '-11')] => [('6', '-12')] : 0.33
[('3', '-9')] => [('3', '-11')] : 0.42
[('6', '-14')] => [('6', '-13')] : 0.41
[('5', '-15')] => [('5', '-16')] : 0.42
[('5', '-11')] => [('6', '-10')] : 0.35
[('8', '-13')] => [('7', '-13')] : 0.44
[('6', '-10')] => [('6', '-9')] : 0.5
[('3', '-6')] => [('3', '-8')] : 0.59
[('7', '-12')] => [('8', '-10')] : 0.33
[('2', '-7')] => [('2', '-5')] : 0.45
[('2', '-9')] => [('2', '-10')] : 0.62
[('3', '-13')] => [('3', '-15')] : 0.32
[('8', '-11')] => [('8', '-10')] : 0.51
[('8', '-13')] => [('7', '-15')] : 0.47
[('8', '-12')] => [('9', '-10')] : 0.36
[('6', '-14')] => [('5', '-14')] : 0.4
[('2', '-11')] => [('2', '-13')] : 0.33
[('2', '-5')] => [('3', '-10')] : 0.37
[('6', '-16')] => [('7', '-15')] : 0.39
[('4', '-9')] => [('3', '-9')] : 0.47
[('3', '-9')] => [('4', '-11')] : 0.34
[('3', '-18')] => [('3', '-16')] : 0.46
[('8', '-12')] => [('7', '-13')] : 0.7
[('9', '-7')] => [('8', '-9')] : 0.54
[('5', '-8')] => [('5', '-7')] : 0.41
[('5', '-9')] => [('6', '-9')] : 0.44
[('7', '-8')] => [('6', '-11')] : 0.39
[('5', '-10')] => [('4', '-10')] : 0.46
[('2', '-14')] => [('2', '-15')] : 0.67
[('2', '-8')] => [('3', '-12')] : 0.33
[('4', '-14')] => [('2', '-9')] : 0.31
[('7', '-7')] => [('7', '-9')] : 0.42
[('2', '-4')] => [('3', '-6')] : 0.35
[('2', '-6')] => [('2', '-8')] : 0.44
[('7', '-8')] => [('6', '-12')] : 0.29
[('6', '-13')] => [('6', '-14')] : 0.49
[('4', '-18')] => [('4', '-17')] : 0.3
[('5', '-15')] => [('6', '-15')] : 0.63
[('7', '-15')] => [('5', '-17')] : 0.32
[('9', '-12')] => [('8', '-13')] : 0.7
[('5', '-15')] => [('7', '-14')] : 0.33
[('9', '-10')] => [('6', '-13')] : 0.56
[('3', '-10')] => [('2', '-6')] : 0.29
[('4', '-12')] => [('2', '-10')] : 0.26
[('4', '-12')] => [('2', '-9')] : 0.27
[('3', '-11')] => [('4', '-13')] : 0.39
[('3', '-16')] => [('3', '-17')] : 0.49
[('2', '-10')] => [('2', '-11')] : 0.66
[('8', '-12')] => [('5', '-14')] : 0.31
[('8', '-13')] => [('8', '-12')] : 0.59
[('4', '-19')] => [('5', '-19')] : 0.26
[('7', '-9')] => [('8', '-8')] : 0.31
[('9', '-11')] => [('8', '-13')] : 0.55
[('3', '-13')] => [('2', '-11')] : 0.53
[('8', '-12')] => [('7', '-14')] : 0.5
[('5', '-14')] => [('4', '-14')] : 0.36
[('6', '-13')] => [('7', '-12')] : 0.57
[('8', '-10')] => [('3', '-11')] : 0.25
[('7', '-7')] => [('6', '-9')] : 0.41
[('3', '-15')] => [('3', '-14')] : 0.53
[('5', '-13')] => [('7', '-12')] : 0.3
[('7', '-9')] => [('7', '-11')] : 0.32
[('7', '-14')] => [('6', '-15')] : 0.63
[('7', '-9')] => [('5', '-11')] : 0.36
[('8', '-8')] => [('9', '-7')] : 0.39
[('6', '-13')] => [('8', '-11')] : 0.37
[('8', '-8')] => [('7', '-11')] : 0.39
[('6', '-9')] => [('7', '-9')] : 0.39
[('7', '-12')] => [('7', '-11')] : 0.52
[('3', '-12')] => [('4', '-12')] : 0.4
[('6', '-15')] => [('7', '-15')] : 0.32
[('8', '-10')] => [('7', '-11')] : 0.55
[('5', '-14')] => [('4', '-13')] : 0.31
[('2', '-11')] => [('3', '-11')] : 0.28
[('5', '-11')] => [('4', '-11')] : 0.31
[('3', '-13')] => [('2', '-9')] : 0.45
[('6', '-11')] => [('7', '-11')] : 0.33
[('9', '-6')] => [('9', '-5')] : 0.49
[('7', '-13')] => [('8', '-12')] : 0.44
[('2', '-7')] => [('2', '-6')] : 0.67
[('6', '-12')] => [('5', '-12')] : 0.4
[('9', '-10')] => [('6', '-14')] : 0.45
[('2', '-4')] => [('3', '-7')] : 0.5
[('9', '-7')] => [('8', '-10')] : 0.4
[('7', '-8')] => [('7', '-7')] : 0.64
[('4', '-14')] => [('6', '-14')] : 0.3
[('8', '-9')] => [('7', '-9')] : 0.25
[('5', '-14')] => [('6', '-15')] : 0.28
[('6', '-17')] => [('4', '-17')] : 0.31
[('8', '-11')] => [('3', '-10')] : 0.3
[('3', '-11')] => [('2', '-5')] : 0.27
[('3', '-6')] => [('2', '-4')] : 0.45
[('3', '-9')] => [('4', '-12')] : 0.3
[('5', '-19')] => [('4', '-19')] : 0.34
