[('3', '-11')] => [('4', '-12'), ('3', '-10')] : 0.32
[('3', '-11'), ('3', '-10')] => [('2', '-9')] : 0.47
[('3', '-11')] => [('3', '-10'), ('2', '-9')] : 0.34
[('6', '-14'), ('6', '-13')] => [('7', '-13')] : 0.69
[('6', '-14')] => [('6', '-13'), ('7', '-13')] : 0.29
[('7', '-12'), ('7', '-13')] => [('6', '-13')] : 0.54
[('7', '-12')] => [('7', '-13'), ('6', '-13')] : 0.33
[('3', '-9'), ('3', '-7')] => [('3', '-8')] : 1.0
[('3', '-9')] => [('3', '-7'), ('3', '-8')] : 0.42
[('5', '-15'), ('7', '-14')] => [('6', '-15')] : 0.98
[('5', '-15')] => [('7', '-14'), ('6', '-15')] : 0.32
[('2', '-8'), ('2', '-6')] => [('2', '-7')] : 1.0
[('2', '-8')] => [('2', '-6'), ('2', '-7')] : 0.43
[('2', '-4'), ('2', '-5')] => [('2', '-6')] : 0.78
[('2', '-4')] => [('2', '-5'), ('2', '-6')] : 0.66
[('4', '-12'), ('3', '-11')] => [('3', '-10')] : 0.73
[('4', '-12')] => [('3', '-11'), ('3', '-10')] : 0.44
[('3', '-10'), ('3', '-12')] => [('3', '-11')] : 0.96
[('3', '-10')] => [('3', '-12'), ('3', '-11')] : 0.43
[('6', '-14'), ('7', '-13')] => [('7', '-12')] : 0.52
[('6', '-14')] => [('7', '-13'), ('7', '-12')] : 0.3
[('2', '-6'), ('2', '-7')] => [('2', '-8')] : 0.64
[('2', '-6')] => [('2', '-7'), ('2', '-8')] : 0.44
[('2', '-9'), ('3', '-10')] => [('3', '-11')] : 0.78
[('2', '-9')] => [('3', '-10'), ('3', '-11')] : 0.36
[('3', '-11'), ('3', '-12')] => [('3', '-10')] : 0.67
[('3', '-11')] => [('3', '-12'), ('3', '-10')] : 0.43
[('2', '-9'), ('2', '-10')] => [('2', '-8')] : 0.64
[('2', '-9')] => [('2', '-10'), ('2', '-8')] : 0.39
[('4', '-13'), ('3', '-11')] => [('3', '-12')] : 0.79
[('4', '-13')] => [('3', '-11'), ('3', '-12')] : 0.43
[('3', '-8'), ('3', '-9')] => [('3', '-10')] : 0.67
[('3', '-8')] => [('3', '-9'), ('3', '-10')] : 0.47
[('3', '-10'), ('3', '-11')] => [('3', '-9')] : 0.48
[('3', '-10')] => [('3', '-11'), ('3', '-9')] : 0.35
[('3', '-12'), ('3', '-11')] => [('4', '-13')] : 0.47
[('3', '-12')] => [('3', '-11'), ('4', '-13')] : 0.36
[('2', '-9'), ('2', '-11')] => [('2', '-10')] : 1.0
[('2', '-9')] => [('2', '-11'), ('2', '-10')] : 0.4
[('7', '-13'), ('6', '-13')] => [('6', '-14')] : 0.65
[('7', '-13')] => [('6', '-13'), ('6', '-14')] : 0.29
[('3', '-12'), ('3', '-11')] => [('2', '-10')] : 0.56
[('3', '-12')] => [('3', '-11'), ('2', '-10')] : 0.43
[('3', '-11'), ('3', '-10')] => [('4', '-12')] : 0.44
[('3', '-11')] => [('3', '-10'), ('4', '-12')] : 0.32
[('3', '-11'), ('3', '-13')] => [('3', '-12')] : 1.0
[('3', '-11')] => [('3', '-13'), ('3', '-12')] : 0.31
[('4', '-13'), ('3', '-12')] => [('3', '-11')] : 0.89
[('4', '-13')] => [('3', '-12'), ('3', '-11')] : 0.43
[('2', '-8'), ('2', '-10')] => [('2', '-9')] : 1.0
[('2', '-8')] => [('2', '-10'), ('2', '-9')] : 0.43
[('2', '-9'), ('2', '-8')] => [('2', '-7')] : 0.68
[('2', '-9')] => [('2', '-8'), ('2', '-7')] : 0.46
[('2', '-5'), ('2', '-6')] => [('2', '-7')] : 0.63
[('2', '-5')] => [('2', '-6'), ('2', '-7')] : 0.52
[('2', '-5'), ('2', '-4')] => [('2', '-6')] : 0.78
[('2', '-5')] => [('2', '-4'), ('2', '-6')] : 0.56
[('3', '-11'), ('3', '-10')] => [('3', '-12')] : 0.6
[('3', '-11')] => [('3', '-10'), ('3', '-12')] : 0.43
[('2', '-6'), ('2', '-4')] => [('2', '-5')] : 1.0
[('2', '-6')] => [('2', '-4'), ('2', '-5')] : 0.47
[('2', '-10'), ('3', '-12')] => [('3', '-11')] : 0.77
[('2', '-10')] => [('3', '-12'), ('3', '-11')] : 0.43
[('3', '-11'), ('3', '-12')] => [('3', '-13')] : 0.48
[('3', '-11')] => [('3', '-12'), ('3', '-13')] : 0.31
[('3', '-12'), ('3', '-11')] => [('3', '-10')] : 0.67
[('3', '-12')] => [('3', '-11'), ('3', '-10')] : 0.51
[('6', '-15'), ('5', '-15')] => [('7', '-14')] : 0.51
[('6', '-15')] => [('5', '-15'), ('7', '-14')] : 0.28
[('6', '-13'), ('6', '-14')] => [('7', '-13')] : 0.69
[('6', '-13')] => [('6', '-14'), ('7', '-13')] : 0.34
[('6', '-13'), ('7', '-13')] => [('7', '-12')] : 0.68
[('6', '-13')] => [('7', '-13'), ('7', '-12')] : 0.35
[('2', '-6'), ('2', '-8')] => [('2', '-7')] : 1.0
[('2', '-6')] => [('2', '-8'), ('2', '-7')] : 0.44
[('2', '-8'), ('2', '-9')] => [('2', '-10')] : 0.58
[('2', '-8')] => [('2', '-9'), ('2', '-10')] : 0.43
[('3', '-10'), ('3', '-11')] => [('2', '-9')] : 0.47
[('3', '-10')] => [('3', '-11'), ('2', '-9')] : 0.34
[('2', '-7'), ('2', '-8')] => [('2', '-6')] : 0.6
[('2', '-7')] => [('2', '-8'), ('2', '-6')] : 0.43
[('5', '-15'), ('6', '-15')] => [('7', '-14')] : 0.51
[('5', '-15')] => [('6', '-15'), ('7', '-14')] : 0.32
[('3', '-9'), ('3', '-10')] => [('3', '-8')] : 0.55
[('3', '-9')] => [('3', '-10'), ('3', '-8')] : 0.38
[('2', '-9'), ('3', '-11')] => [('3', '-10')] : 0.74
[('2', '-9')] => [('3', '-11'), ('3', '-10')] : 0.36
[('3', '-9'), ('3', '-8')] => [('3', '-7')] : 0.73
[('3', '-9')] => [('3', '-8'), ('3', '-7')] : 0.42
[('7', '-12'), ('7', '-13')] => [('7', '-11')] : 0.53
[('7', '-12')] => [('7', '-13'), ('7', '-11')] : 0.32
[('2', '-9'), ('2', '-10')] => [('2', '-11')] : 0.65
[('2', '-9')] => [('2', '-10'), ('2', '-11')] : 0.4
[('7', '-13'), ('6', '-14')] => [('7', '-12')] : 0.52
[('7', '-13')] => [('6', '-14'), ('7', '-12')] : 0.3
[('6', '-15'), ('7', '-14')] => [('5', '-15')] : 0.61
[('6', '-15')] => [('7', '-14'), ('5', '-15')] : 0.28
[('3', '-10'), ('3', '-11')] => [('4', '-12')] : 0.44
[('3', '-10')] => [('3', '-11'), ('4', '-12')] : 0.32
[('3', '-7'), ('3', '-8')] => [('3', '-9')] : 0.73
[('3', '-7')] => [('3', '-8'), ('3', '-9')] : 0.55
[('7', '-13'), ('6', '-13')] => [('7', '-12')] : 0.68
[('7', '-13')] => [('6', '-13'), ('7', '-12')] : 0.3
[('2', '-10'), ('3', '-11')] => [('3', '-12')] : 0.85
[('2', '-10')] => [('3', '-11'), ('3', '-12')] : 0.43
[('2', '-11'), ('2', '-9')] => [('2', '-10')] : 1.0
[('2', '-11')] => [('2', '-9'), ('2', '-10')] : 0.56
[('2', '-6'), ('2', '-5')] => [('2', '-4')] : 0.68
[('2', '-6')] => [('2', '-5'), ('2', '-4')] : 0.47
[('2', '-5'), ('2', '-6')] => [('2', '-4')] : 0.68
[('2', '-5')] => [('2', '-6'), ('2', '-4')] : 0.56
[('4', '-12'), ('3', '-10')] => [('3', '-11')] : 0.8
[('4', '-12')] => [('3', '-10'), ('3', '-11')] : 0.44
[('2', '-9'), ('2', '-7')] => [('2', '-8')] : 1.0
[('2', '-9')] => [('2', '-7'), ('2', '-8')] : 0.46
[('3', '-11'), ('3', '-10')] => [('3', '-9')] : 0.48
[('3', '-11')] => [('3', '-10'), ('3', '-9')] : 0.35
[('3', '-12'), ('3', '-13')] => [('3', '-11')] : 0.7
[('3', '-12')] => [('3', '-13'), ('3', '-11')] : 0.36
[('7', '-14'), ('6', '-15')] => [('5', '-15')] : 0.61
[('7', '-14')] => [('6', '-15'), ('5', '-15')] : 0.38
[('3', '-8'), ('3', '-7')] => [('3', '-9')] : 0.73
[('3', '-8')] => [('3', '-7'), ('3', '-9')] : 0.51
[('2', '-8'), ('2', '-7')] => [('2', '-6')] : 0.6
[('2', '-8')] => [('2', '-7'), ('2', '-6')] : 0.43
